Date,Day of the Week,Start Time(Hours),Chatrapati Shivaji (International) Fare,Kokilaben Hospital Fare,Bank of Baroda(BKC) Fare,Marine Drive Aquarium Fare,Phoenix Mall Fare,Number of Cars Nearby,Chhatrapati Airport(International)Travel Time,Kokilaben Hospital Travel Time,Bank of Baroda BKC Travel Time,Marine Drive Travel Time,Phoenix Mall Travel Time,Type of Car,Travel Distance(Chattrapti Airport),Travel Distance(Kokilaben Hospital),Travel Distance(Bank of Baroda),Travel Distance (Taraporevala Aquaruim),Travel Distance (Phoneix Mall),Holiday/Festival,Latitude of Pickup point,Longitude of Pickup Point,Latitude of Destination(Chattrapti Shivaji Airport),Latitude of Destination(Kokilaben Hospital),Latitude of Destination ( bank of baroda),Latitude of Destination(Taraporevala Aquarium),Latitude of Destination(Phoneix Mall),Longitude of Destination(Chattrapati Shivaji Airport),Longitude of Destination(Kokilaben Hospital),Longitude of Destination(Bank of Baroda),Longitude of Destination(Taraporevala Aquarium),Longitude of Destination(Phoenix Mall)
30-09-2021,Thursday,12:00,225,275,340,565,217,10,52,55,37,65,30,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,12:00,323,395,476,782,314,10,52,55,37,65,30,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,13:00,173,,265,499,164,13,54,50,37,67,30,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,13:00,224,,343,618,212,13,54,50,37,67,30,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,13:00,321,,481,824,307,13,54,50,37,67,30,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,14:00,171,209,230,407,161,18,25,40,33,66,26,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,14:00,222,270,298,525,209,18,25,40,33,66,26,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,14:00,318,386,420,729,301,18,25,40,33,66,26,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,15:00,173,212,258,437,161,14,47,53,31,64,26,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,15:00,224,273,334,565,209,14,47,53,31,64,26,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,15:00,321,391,467,782,301,14,47,53,31,64,26,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,16:00,181,210,273,437,162,13,47,54,32,65,27,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,16:00,236,271,354,565,210,13,47,54,32,65,27,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,16:00,337,388,494,782,303,13,47,54,32,65,27,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,17:00,214,214,330,658,238,10,51,47,36,65,28,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,17:00,278,277,427,850,309,10,51,47,36,65,28,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,17:00,399,397,599,1176,445,10,51,47,36,65,28,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,18:00,280,447,562,807,295,11,63,55,36,70,32,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,18:00,363,577,726,1041,382,11,63,55,36,70,32,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,18:00,528,831,1024,1446,551,11,63,55,36,70,32,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,19:00,279,358,453,740,173,7,60,62,46,72,35,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,19:00,361,462,586,956,224,7,60,62,46,72,35,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,19:00,525,665,825,1325,323,7,60,62,46,72,35,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,20:00,280,323,406,607,168,10,47,56,32,59,32,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,20:00,364,417,527,784,218,10,47,56,32,59,32,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,20:00,519,597,735,1082,315,10,47,56,32,59,32,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,21:00,341,376,480,730,261,14,48,52,31,58,24,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,21:00,443,486,623,944,339,14,48,52,31,58,24,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,21:00,631,694,869,1303,488,14,48,52,31,58,24,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,22:00,184,280,383,627,158,10,45,38,30,58,23,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,22:00,240,363,498,811,206,10,45,38,30,58,23,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
30-09-2021,Thursday,22:00,347,515,694,1117,296,10,45,38,30,58,23,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,8:00,143,205,255,425,155,19,18,31,28,51,19,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,8:00,186,266,331,550,201,19,18,31,28,51,19,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,8:00,268,378,461,756,289,19,18,31,28,51,19,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,9:00,277,387,2395,789,300,16,26,38,41,69,26,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,9:00,360,500,511,1019,390,16,26,38,41,69,26,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,9:00,521,715,730,1410,561,16,26,38,41,69,26,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,10:00,174,216,308,451,165,17,71,46,40,81,31,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,10:00,226,279,399,581,214,17,71,46,40,81,31,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,10:00,325,400,,809,310,17,71,46,40,81,31,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,11:00,174,212,259,433,168,11,60,45,33,77,34,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,11:00,227,274,337,558,218,11,60,45,33,77,34,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,11:00,324,394,470,777,315,11,60,45,33,77,34,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,12:00,173,216,234,445,165,7,58,47,40,73,31,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,12:00,224,279,303,574,213,7,58,47,40,73,31,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,12:00,321,400,429,796,308,7,58,47,40,73,31,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,13:00,172,210,230,398,162,11,49,40,35,67,28,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,13:00,223,271,299,513,210,11,49,40,35,67,28,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,13:00,319,388,422,823,303,11,49,40,35,67,28,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,14:00,150,211,262,438,161,10,48,43,36,63,27,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,14:00,195,272,340,566,209,10,48,43,36,63,27,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,14:00,282,389,476,783,301,10,48,43,36,63,27,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,15:00,256,371,494,636,331,8,48,45,33,67,24,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,15:00,333,479,641,795,429,8,48,45,33,67,24,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,15:00,481,685,899,1066,617,8,48,45,33,67,24,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,16:00,208,265,230,405,159,11,60,47,35,65,27,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,16:00,270,342,297,523,207,11,60,47,35,65,27,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,16:00,392,491,421,727,298,11,60,47,35,65,27,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,17:00,162,236,336,593,187,15,54,49,39,71,28,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,17:00,210,304,435,765,243,15,54,49,39,71,28,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,17:00,306,437,616,1064,350,15,54,49,39,71,28,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,18:00,176,428,498,414,329,13,54,53,48,76,32,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,18:00,229,551,643,534,426,13,54,53,48,76,32,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,18:00,328,793,914,744,617,13,54,53,48,76,32,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,19:00,278,362,429,752,286,7,66,61,49,75,27,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,19:00,360,466,554,944,370,7,66,61,49,75,27,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,19:00,517,671,782,1281,536,7,66,61,49,75,27,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,20:00,192,239,287,578,170,14,62,54,50,70,32,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,20:00,249,307,371,720,220,14,62,54,50,70,32,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,20:00,319,967,527,444,357,14,62,54,50,70,32,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,21:00,174,213,230,495,160,21,52,42,36,62,26,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,21:00,225,276,299,613,208,21,52,42,36,62,26,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,21:00,323,394,422,816,299,21,52,42,36,62,26,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,22:00,166,208,228,508,159,7,48,39,32,56,24,Mini ,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,22:00,217,269,295,657,207,7,48,39,32,56,24,Sedan,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
01-10-2021,Friday,22:00,313,383,416,909,298,7,48,39,32,56,24,SUV,20,12,15,29,7.6,0,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,8:00,143,210,221,425,154,14,39,34,25,50,19,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,8:00,186,272,288,550,200,14,39,34,25,50,19,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,8:00,268,385,404,756,287,14,39,34,25,50,19,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,9:00,145,202,253,424,156,17,39,31,26,56,22,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,9:00,188,261,329,549,204,17,39,31,26,56,22,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,9:00,272,371,458,755,292,17,39,31,26,56,22,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,10:00,146,204,256,428,158,14,43,33,29,57,22,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,10:00,191,265,332,553,206,14,43,33,29,57,22,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,10:00,275,377,463,762,296,14,43,33,29,57,22,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,11:00,147,206,258,432,160,14,45,35,30,61,25,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,11:00,192,267,334,559,208,14,45,35,30,61,25,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,11:00,277,380,467,771,299,14,45,35,30,61,25,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,12:00,171,339,264,737,247,7,49,44,34,62,31,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,12:00,222,438,342,952,320,7,49,44,34,62,31,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,12:00,317,628,479,1317,465,7,49,44,34,62,31,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,13:00,172,212,235,416,165,7,54,46,43,54,32,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,13:00,223,273,304,537,214,7,54,46,43,54,32,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,13:00,319,391,431,746,310,7,54,46,43,54,32,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,14:00,173,260,243,505,161,4,51,41,36,63,26,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,14:00,225,337,315,626,210,4,51,41,36,63,26,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,14:00,325,481,445,834,302,4,51,41,36,63,26,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,15:00,201,279,370,656,235,5,49,39,35,63,27,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,15:00,261,3661,479,847,306,5,49,39,35,63,27,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,15:00,377,516,676,1174,441,5,49,39,35,63,27,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,16:00,260,395,348,918,222,6,54,44,38,67,30,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,16:00,339,510,451,1159,288,6,54,44,38,67,30,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,16:00,490,730,638,1574,418,6,54,44,38,67,30,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,17:00,280,405,384,777,234,5,57,47,43,68,31,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,17:00,364,523,496,976,303,5,57,47,43,68,31,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,17:00,527,751,705,1321,440,5,57,47,43,68,31,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,18:00,147,222,237,499,158,16,54,50,39,68,33,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,18:00,192,286,306,618,205,16,54,50,39,68,33,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,18:00,277,411,434,824,298,16,54,50,39,68,33,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,19:00,180,265,264,570,159,9,58,50,49,69,31,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,19:00,234,342,342,710,206,9,58,50,49,69,31,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,19:00,338,491,480,953,299,9,58,50,49,69,31,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,20:00,149,216,234,406,166,9,56,45,39,65,32,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,20:00,194,279,303,524,215,9,56,45,39,65,32,Sedan,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,20:00,281,400,429,728,312,9,56,45,39,65,32,SUV,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
02-10-2021,Saturday,21:00,147,212,,400,160,11,48,40,40,56,32,Mini ,20,12,15,29,7.6,1,19.114942,72.907036,18.9398,19.1313,19.0612,18.9493,19.0864,72.8354,72.8251,72.8646,72.82,72.889
